day,time,강수확률,일최저기온,1시간기온,하늘상태,일최고기온,습도,풍향,1시간강수량,풍속,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-08-18,7,20.0,26.0,22.0,3.0,31.0,95.0,14.0,0.0,0.8,89.0,21.3,81.0,20.1,4.7,3.2,1.8,1.6,2.0,5.1,1.0,2.8,1.9,2.7,5.0,4.0,7.3,6.6,3.3
2022-08-18,8,20.0,26.0,23.0,3.0,31.0,90.0,14.0,0.0,0.8,179.0,24.1,166.0,24.4,8.0,6.5,4.1,3.0,5.2,11.3,2.1,5.3,3.9,4.9,9.4,9.3,14.5,12.9,6.0
2022-08-18,9,30.0,26.0,25.0,4.0,31.0,85.0,356.0,0.0,1.3,549.0,28.4,480.0,32.8,28.8,20.2,15.2,10.8,12.1,33.4,5.4,15.9,12.1,15.1,26.8,23.4,43.6,45.4,19.5
2022-08-18,10,20.0,26.0,27.0,3.0,31.0,75.0,356.0,0.0,1.4,680.0,33.9,657.0,42.1,46.4,24.6,17.6,14.0,17.8,44.9,7.2,20.6,16.2,21.6,36.6,32.7,60.3,60.8,25.1
2022-08-18,11,20.0,26.0,28.0,3.0,31.0,70.0,351.0,0.0,1.3,856.0,36.0,875.0,47.8,61.1,30.2,8.6,17.5,22.9,57.4,9.3,27.2,15.6,28.3,46.8,41.8,78.4,78.3,32.5
2022-08-18,12,20.0,26.0,29.0,3.0,31.0,65.0,349.0,0.0,1.0,495.0,36.2,546.0,42.1,31.8,17.1,12.7,6.6,11.1,33.7,5.2,11.6,12.1,15.4,24.5,22.3,41.1,55.3,15.4
2022-08-18,13,20.0,26.0,30.0,3.0,31.0,60.0,326.0,0.0,0.7,882.0,37.3,964.0,49.2,67.3,31.0,20.0,17.7,25.7,63.8,10.0,28.4,21.9,31.6,50.7,45.7,85.9,83.9,35.6
2022-08-18,14,20.0,26.0,31.0,3.0,31.0,55.0,265.0,0.0,1.1,844.0,36.0,962.0,53.2,67.2,22.4,18.8,7.3,27.3,58.1,10.2,8.7,23.5,32.2,50.9,47.2,85.6,42.9,28.7
2022-08-18,15,30.0,26.0,31.0,4.0,31.0,55.0,262.0,0.0,1.5,821.0,45.6,921.0,56.2,56.4,27.8,16.8,15.6,24.7,59.0,9.1,13.0,20.6,28.2,44.8,42.9,79.0,45.5,33.5
2022-08-18,16,20.0,26.0,31.0,3.0,31.0,55.0,276.0,0.0,1.8,614.0,42.5,699.0,49.3,40.4,22.1,12.3,13.0,21.6,48.2,8.4,22.5,18.2,24.4,39.2,35.8,66.8,65.0,28.2
2022-08-18,17,20.0,26.0,31.0,3.0,31.0,60.0,285.0,0.0,2.0,343.0,36.9,412.0,41.5,23.9,12.6,5.4,6.4,13.3,29.1,5.2,13.3,11.1,12.6,22.8,20.9,39.5,39.1,16.5
2022-08-18,18,0.0,26.0,29.0,1.0,31.0,65.0,291.0,0.0,1.9,157.0,32.3,189.0,31.3,8.0,2.5,1.1,2.9,6.1,11.7,2.4,6.6,5.5,4.7,10.9,9.7,19.1,19.1,8.4
2022-08-18,19,0.0,26.0,27.0,1.0,31.0,75.0,288.0,0.0,1.6,7.0,27.7,6.0,25.8,-0.8,0.1,0.0,0.0,-0.2,-0.4,0.3,0.2,0.0,0.0,0.6,0.0,0.0,1.0,0.0
2022-08-18,20,0.0,26.0,26.0,1.0,31.0,85.0,294.0,0.0,1.2,0.0,25.3,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-18,21,0.0,26.0,25.0,1.0,31.0,85.0,306.0,0.0,0.9,0.0,24.1,0.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-18,22,0.0,26.0,24.0,1.0,31.0,90.0,297.0,0.0,0.4,0.0,22.5,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-18,23,0.0,26.0,24.0,1.0,31.0,90.0,153.0,0.0,0.2,0.0,23.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,0,0.0,23.0,23.0,1.0,33.0,90.0,171.0,0.0,1.3,0.0,22.1,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,1,0.0,23.0,23.0,1.0,33.0,90.0,162.0,0.0,1.3,0.0,22.9,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,2,0.0,23.0,22.0,1.0,33.0,95.0,148.0,0.0,1.3,0.0,22.3,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,3,0.0,23.0,22.0,1.0,33.0,95.0,159.0,0.0,1.4,0.0,22.6,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,4,0.0,23.0,22.0,1.0,33.0,95.0,153.0,0.0,1.3,0.0,22.2,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,5,30.0,23.0,21.0,4.0,33.0,95.0,143.0,0.0,1.5,0.0,22.1,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,6,30.0,23.0,22.0,4.0,33.0,95.0,155.0,0.0,1.9,0.0,21.8,0.0,20.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.1,0.0
2022-08-19,7,30.0,23.0,23.0,4.0,33.0,90.0,161.0,0.0,1.8,33.0,23.4,33.0,22.8,1.2,1.1,0.5,0.0,0.4,1.5,0.6,1.1,0.8,1.0,0.9,1.4,1.2,3.3,1.3
2022-08-19,8,30.0,23.0,25.0,4.0,33.0,85.0,175.0,0.0,2.1,152.0,25.7,143.0,25.6,9.8,5.8,3.3,3.2,3.8,9.9,1.9,4.8,3.7,4.9,8.7,7.2,13.3,13.8,6.1
2022-08-19,9,30.0,23.0,26.0,4.0,33.0,80.0,187.0,0.0,2.4,409.0,30.0,386.0,31.1,23.2,15.1,9.8,6.2,9.4,27.4,3.7,9.2,8.9,11.7,18.3,16.0,28.2,27.4,11.5
2022-08-19,10,30.0,23.0,28.0,4.0,33.0,80.0,185.0,0.0,2.2,407.0,30.4,391.0,35.3,38.3,15.6,9.4,6.7,10.5,28.3,4.0,12.4,9.3,12.4,19.9,18.0,32.3,34.7,12.8
2022-08-19,11,30.0,23.0,29.0,4.0,33.0,80.0,207.0,0.0,3.6,849.0,39.4,667.0,47.9,37.2,18.2,12.7,14.5,24.5,46.7,8.2,30.5,12.8,24.2,49.3,47.2,90.9,90.2,24.4
2022-08-19,12,30.0,23.0,30.0,4.0,33.0,75.0,219.0,0.0,4.0,417.0,38.7,403.0,43.8,30.0,15.3,9.4,7.7,11.2,28.2,4.6,12.8,10.0,13.3,21.2,18.9,34.3,43.6,14.7
2022-08-19,13,60.0,23.0,31.0,3.0,33.0,75.0,221.0,3.0,4.0,801.0,40.2,824.0,45.4,61.4,29.7,18.6,17.2,24.7,57.2,9.7,26.7,21.3,29.6,45.9,41.7,77.8,75.0,32.3
2022-08-19,14,60.0,23.0,32.0,3.0,33.0,75.0,220.0,3.0,4.2,873.0,39.7,939.0,47.8,64.9,32.3,18.2,14.6,26.6,62.4,10.0,26.3,22.5,29.2,48.6,46.7,84.4,75.5,30.5
2022-08-19,15,20.0,23.0,32.0,3.0,33.0,70.0,221.0,0.0,4.4,348.0,38.4,363.0,42.1,46.9,14.0,7.5,5.7,11.0,25.2,3.7,19.7,8.3,10.9,19.0,27.6,32.4,43.7,11.8
2022-08-19,16,30.0,23.0,31.0,4.0,33.0,75.0,218.0,0.0,4.3,315.0,36.7,323.0,41.0,21.5,11.9,6.7,7.1,11.2,23.1,3.6,12.3,7.9,10.3,20.1,17.5,34.0,33.7,14.8
2022-08-19,17,30.0,23.0,31.0,4.0,33.0,75.0,218.0,0.0,4.1,162.0,32.9,161.0,33.9,10.9,6.2,3.6,3.3,5.0,10.8,2.2,5.7,4.4,5.9,10.2,8.8,16.1,16.2,6.9
2022-08-19,18,30.0,23.0,30.0,4.0,33.0,80.0,210.0,0.0,3.0,48.0,31.4,46.0,31.3,2.1,1.6,0.8,0.6,1.0,2.0,0.8,1.6,1.2,1.5,3.0,2.2,4.0,4.6,1.8
2022-08-19,19,30.0,23.0,29.0,4.0,33.0,85.0,215.0,0.0,2.4,0.0,30.1,0.0,28.5,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.0
2022-08-19,20,30.0,23.0,28.0,4.0,33.0,90.0,217.0,0.0,2.5,0.0,29.7,0.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,21,30.0,23.0,28.0,4.0,33.0,90.0,208.0,0.0,2.7,0.0,29.2,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,22,30.0,23.0,27.0,4.0,33.0,90.0,216.0,0.0,2.7,0.0,28.9,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,23,30.0,23.0,27.0,4.0,33.0,90.0,222.0,0.0,2.7,0.0,28.2,0.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-20,0,30.0,23.0,27.0,4.0,32.0,95.0,220.0,0.0,2.5,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-20,1,30.0,23.0,27.0,4.0,32.0,95.0,216.0,0.0,2.7,0.0,28.2,0.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-20,2,30.0,23.0,27.0,4.0,32.0,95.0,224.0,0.0,2.9,0.0,28.2,0.0,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-20,3,30.0,23.0,27.0,4.0,32.0,95.0,223.0,0.0,2.5,0.0,28.2,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-20,4,30.0,23.0,26.0,4.0,32.0,95.0,220.0,0.0,2.5,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-20,5,60.0,23.0,26.0,4.0,32.0,95.0,252.0,3.0,1.9,0.0,27.9,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-20,6,60.0,23.0,26.0,4.0,32.0,95.0,233.0,3.0,0.5,0.0,27.3,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-20,7,72.0,23.0,26.0,4.0,32.0,95.0,153.0,6.0,0.7,3.0,27.5,3.0,25.8,0.0,0.0,0.0,0.0,-0.3,-0.5,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0
2022-08-20,8,70.0,23.0,27.0,4.0,32.0,95.0,192.0,5.0,1.4,47.0,28.0,44.0,28.3,3.0,1.7,0.8,1.1,1.1,2.1,0.9,2.1,1.2,1.7,3.5,2.4,4.7,6.0,2.3
2022-08-20,9,100.0,23.0,27.0,4.0,32.0,95.0,205.0,15.0,1.4,4.0,27.3,4.0,25.8,0.0,0.0,0.0,0.0,-0.3,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.6,-0.0
2022-08-20,10,65.0,23.0,27.0,4.0,32.0,90.0,203.0,4.0,1.5,108.0,27.3,103.0,26.0,8.3,4.4,2.6,2.6,3.2,7.1,1.6,4.3,2.9,4.0,7.3,6.0,11.0,12.0,5.0
2022-08-20,11,30.0,23.0,28.0,4.0,32.0,90.0,221.0,0.0,1.8,93.0,26.0,86.0,25.7,5.1,3.7,2.0,1.8,2.4,5.7,1.3,3.1,2.4,3.1,5.7,4.7,8.3,8.6,3.6
2022-08-20,12,60.0,23.0,28.0,4.0,32.0,90.0,259.0,0.0,1.6,178.0,30.0,147.0,31.1,8.7,6.2,3.6,3.8,3.9,9.5,2.1,4.7,4.1,5.5,9.6,7.3,13.7,13.5,6.6
2022-08-20,13,60.0,23.0,29.0,4.0,32.0,85.0,276.0,2.0,1.8,378.0,35.6,380.0,39.4,28.1,14.6,8.9,8.0,11.9,27.3,4.6,12.7,9.9,13.4,22.0,19.2,35.7,38.8,15.3
2022-08-20,14,60.0,23.0,29.0,4.0,32.0,85.0,243.0,0.0,0.7,77.0,28.9,72.0,28.4,4.5,2.9,1.5,1.4,1.8,4.2,1.1,2.5,2.0,2.6,4.8,3.8,6.8,7.0,3.0
2022-08-20,15,60.0,23.0,30.0,4.0,32.0,85.0,267.0,0.0,1.9,200.0,32.5,184.0,31.6,13.5,7.3,4.4,4.6,5.4,12.4,2.6,6.4,5.1,7.0,11.7,9.6,17.9,18.7,8.7
2022-08-20,16,30.0,23.0,29.0,4.0,32.0,85.0,279.0,0.0,1.9,434.0,40.3,451.0,45.1,29.3,16.2,8.9,7.2,14.7,32.5,5.4,15.9,16.5,22.4,24.4,24.1,44.0,49.6,15.8
2022-08-20,17,30.0,23.0,29.0,4.0,32.0,80.0,286.0,0.0,1.5,349.0,36.7,416.0,40.8,27.4,12.9,6.0,8.2,15.1,29.8,5.9,15.6,11.9,13.9,25.6,23.6,44.6,45.2,19.6
2022-08-20,18,20.0,23.0,28.0,3.0,32.0,80.0,302.0,0.0,1.5,141.0,32.8,175.0,33.7,7.2,1.9,0.9,2.6,5.6,10.9,2.2,6.2,5.1,4.3,10.2,9.1,17.9,18.0,7.8
2022-08-20,19,20.0,23.0,27.0,3.0,32.0,85.0,318.0,0.0,1.5,10.0,28.0,11.0,25.8,-0.7,0.1,0.0,0.0,-0.1,-0.4,0.3,0.5,0.0,0.0,0.0,0.0,0.0,1.3,0.0
2022-08-20,20,0.0,23.0,26.0,1.0,32.0,90.0,324.0,0.0,1.4,0.0,25.3,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-20,21,0.0,23.0,25.0,1.0,32.0,90.0,322.0,0.0,1.1,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-20,22,20.0,23.0,24.0,3.0,32.0,95.0,336.0,0.0,1.0,0.0,24.2,0.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-20,23,20.0,23.0,24.0,3.0,32.0,95.0,347.0,0.0,0.9,0.0,24.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-21,0,0.0,23.0,24.0,1.0,32.0,95.0,352.0,0.0,0.7,0.0,25.3,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-21,1,20.0,23.0,23.0,3.0,32.0,95.0,360.0,0.0,0.6,0.0,24.6,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-21,2,20.0,23.0,23.0,3.0,32.0,95.0,11.0,0.0,0.5,0.0,24.8,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-21,3,30.0,23.0,23.0,4.0,32.0,95.0,360.0,0.0,0.4,0.0,25.5,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-21,4,30.0,23.0,23.0,4.0,32.0,95.0,14.0,0.0,0.4,0.0,25.7,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-21,5,30.0,23.0,23.0,4.0,32.0,95.0,9.0,0.0,0.6,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-21,6,30.0,23.0,23.0,4.0,32.0,95.0,31.0,0.0,0.6,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2022-08-21,7,30.0,23.0,24.0,4.0,32.0,95.0,72.0,0.0,0.6,55.0,26.5,41.0,24.5,1.5,1.8,1.1,0.9,0.5,1.7,0.7,1.6,1.0,1.3,3.1,2.1,3.8,4.5,1.8
2022-08-21,8,30.0,23.0,25.0,4.0,32.0,90.0,103.0,0.0,0.9,240.0,33.7,180.0,31.1,10.1,8.0,6.7,5.3,3.0,10.1,2.4,6.1,3.0,3.9,8.0,5.9,12.4,17.8,8.3
2022-08-21,9,30.0,23.0,26.0,4.0,32.0,90.0,117.0,0.0,1.1,535.0,35.3,472.0,36.6,29.6,17.2,14.7,10.9,11.2,31.5,5.2,14.6,4.6,6.1,13.6,17.4,36.7,42.6,18.9
2022-08-21,10,30.0,23.0,27.0,4.0,32.0,85.0,107.0,0.0,1.0,297.0,38.0,288.0,43.3,27.8,11.0,6.9,11.4,10.2,19.1,4.0,15.4,7.7,10.6,20.2,17.1,42.8,68.6,15.2
2022-08-21,11,30.0,23.0,28.0,4.0,32.0,80.0,95.0,0.0,1.2,673.0,35.4,684.0,42.1,32.4,23.8,16.6,17.0,20.9,46.7,8.8,22.5,18.1,25.9,41.8,35.0,68.6,65.1,26.0
2022-08-21,12,30.0,23.0,29.0,4.0,32.0,80.0,86.0,0.0,1.3,611.0,38.1,649.0,41.3,72.2,32.4,8.6,5.1,10.5,47.4,3.2,30.9,7.3,9.6,17.6,18.8,37.6,76.5,10.5
2022-08-21,13,30.0,23.0,30.0,4.0,32.0,75.0,75.0,0.0,1.1,367.0,46.8,368.0,52.0,24.4,12.7,8.0,7.4,10.4,23.6,4.3,11.7,9.3,12.7,20.4,17.7,33.3,33.4,14.5
2022-08-21,14,30.0,23.0,31.0,4.0,32.0,70.0,49.0,0.0,0.9,900.0,48.2,1004.0,56.0,48.5,30.9,19.6,17.6,28.0,64.4,10.3,29.0,23.6,33.1,51.7,46.0,88.1,85.9,35.5
2022-08-21,15,30.0,23.0,31.0,4.0,32.0,70.0,5.0,0.0,1.1,194.0,35.4,194.0,36.8,11.8,7.0,4.2,4.0,6.0,12.9,2.7,6.8,5.4,7.1,12.0,10.2,18.9,19.6,8.7
2022-08-21,16,60.0,23.0,31.0,4.0,32.0,70.0,342.0,7.0,1.3,514.0,39.5,609.0,45.1,37.0,19.6,10.4,11.0,20.3,43.5,7.6,20.2,15.8,21.8,34.5,31.6,58.7,54.8,24.2
2022-08-21,17,60.0,23.0,30.0,4.0,32.0,75.0,330.0,7.0,1.6,332.0,37.6,388.0,40.8,23.8,12.3,6.0,6.5,12.8,27.4,4.6,11.5,10.2,12.1,21.5,20.1,37.1,30.7,12.7
2022-08-21,18,60.0,23.0,29.0,4.0,32.0,80.0,327.0,7.0,1.7,190.0,33.5,206.0,33.9,10.5,5.5,2.9,3.6,6.5,13.4,2.6,6.7,5.6,6.3,11.9,10.2,19.3,18.3,8.3
2022-08-21,19,30.0,23.0,28.0,4.0,32.0,85.0,330.0,0.0,1.4,2.0,28.2,2.0,25.8,0.0,0.0,0.0,0.0,-0.3,-0.5,0.2,0.1,0.1,0.0,0.5,0.0,0.0,0.5,0.0
2022-08-21,20,30.0,23.0,27.0,4.0,32.0,90.0,338.0,0.0,1.1,0.0,27.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-21,21,30.0,23.0,26.0,4.0,32.0,90.0,346.0,0.0,0.8,0.0,26.7,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-21,22,30.0,23.0,26.0,4.0,32.0,90.0,11.0,0.0,1.0,0.0,26.2,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-21,23,30.0,23.0,26.0,4.0,32.0,90.0,40.0,0.0,0.8,0.0,25.1,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,0,20.0,22.0,25.0,3.0,30.0,90.0,175.0,0.0,1.1,0.0,25.3,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,1,20.0,22.0,25.0,3.0,30.0,95.0,165.0,0.0,1.1,0.0,24.1,0.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,2,20.0,22.0,25.0,3.0,30.0,95.0,163.0,0.0,1.0,0.0,23.2,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,3,30.0,22.0,24.0,4.0,30.0,95.0,156.0,0.0,1.0,0.0,24.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,4,30.0,22.0,24.0,4.0,30.0,95.0,162.0,0.0,0.6,0.0,26.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,5,30.0,22.0,24.0,4.0,30.0,95.0,146.0,0.0,0.7,0.0,24.2,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,6,30.0,22.0,24.0,4.0,30.0,95.0,139.0,0.0,0.9,0.0,22.9,0.0,20.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2022-08-22,7,30.0,22.0,24.0,4.0,30.0,95.0,132.0,0.0,1.2,63.0,24.6,54.0,22.8,3.3,2.4,1.5,0.9,1.1,3.1,0.9,2.1,1.4,1.8,3.9,2.9,5.2,6.1,2.4
2022-08-22,8,30.0,22.0,25.0,4.0,30.0,90.0,132.0,0.0,1.3,294.0,33.8,222.0,31.1,12.0,10.1,8.5,3.6,3.1,12.7,2.5,6.6,4.3,5.8,8.3,6.2,11.2,11.9,5.3
2022-08-22,9,30.0,22.0,27.0,4.0,30.0,80.0,146.0,0.0,1.1,370.0,32.8,334.0,36.6,31.6,16.6,14.4,10.6,13.1,26.2,5.8,15.3,13.1,16.2,26.3,25.2,44.5,43.6,18.6
2022-08-22,10,20.0,22.0,28.0,3.0,30.0,75.0,151.0,0.0,1.3,732.0,40.8,705.0,49.9,51.4,25.1,18.4,14.6,18.0,46.5,7.6,20.8,16.9,22.3,37.8,33.3,61.9,61.0,26.3
2022-08-22,11,30.0,22.0,29.0,4.0,30.0,70.0,195.0,0.0,1.1,820.0,40.4,828.0,49.5,63.8,28.8,20.0,16.2,7.2,54.1,9.0,26.0,7.8,21.4,17.1,18.4,30.3,61.1,11.8
2022-08-22,12,0.0,22.0,30.0,1.0,30.0,65.0,236.0,0.0,1.4,880.0,44.2,935.0,57.6,63.6,30.0,19.6,17.9,24.3,59.3,9.6,27.8,21.6,30.5,47.5,42.9,80.0,80.3,34.0
2022-08-22,13,20.0,22.0,31.0,3.0,30.0,60.0,215.0,0.0,1.6,881.0,45.4,970.0,59.9,65.3,30.0,18.9,18.2,26.4,60.9,10.1,29.1,22.7,31.8,49.8,45.4,85.2,84.7,35.3
2022-08-22,14,20.0,22.0,31.0,3.0,30.0,60.0,221.0,0.0,1.8,817.0,45.4,922.0,58.4,60.3,28.5,17.5,16.9,25.4,59.2,9.8,27.6,21.8,30.6,47.6,43.7,81.7,81.2,34.0
2022-08-22,15,20.0,22.0,32.0,3.0,30.0,60.0,247.0,0.0,2.1,658.0,42.2,745.0,50.5,47.1,24.1,13.8,12.2,21.8,50.7,8.5,22.3,18.9,26.1,39.8,35.2,66.5,66.8,28.3
2022-08-22,16,20.0,22.0,32.0,3.0,30.0,60.0,233.0,0.0,2.0,445.0,40.1,494.0,47.7,32.0,16.4,8.6,9.4,18.7,34.4,7.1,17.4,13.8,18.4,31.7,29.5,55.1,46.3,22.9
2022-08-22,17,20.0,22.0,31.0,3.0,30.0,65.0,239.0,0.0,2.1,181.0,34.8,178.0,35.6,11.6,6.7,3.5,3.6,5.5,11.8,2.4,6.6,4.8,6.4,11.1,9.6,17.7,18.6,7.7
2022-08-22,18,20.0,22.0,30.0,3.0,30.0,70.0,246.0,0.0,1.7,74.0,33.0,83.0,33.8,4.2,2.7,1.4,1.3,2.7,5.0,1.3,3.2,2.3,2.8,5.3,4.5,8.3,8.8,3.7
2022-08-22,19,0.0,22.0,28.0,1.0,30.0,75.0,249.0,0.0,1.4,1.0,28.2,1.0,26.0,0.0,0.0,0.0,0.0,-0.3,-0.6,0.2,0.1,0.0,0.0,0.6,0.0,0.0,0.4,0.1
2022-08-22,20,0.0,22.0,27.0,1.0,30.0,80.0,259.0,0.0,1.5,0.0,26.8,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,21,30.0,22.0,26.0,4.0,30.0,85.0,245.0,0.0,1.4,0.0,26.2,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,22,20.0,22.0,26.0,3.0,30.0,90.0,207.0,0.0,1.1,0.0,25.6,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,23,30.0,22.0,25.0,4.0,30.0,90.0,195.0,0.0,1.1,0.0,25.2,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-23,0,30.0,22.0,25.0,4.0,30.0,90.0,160.0,0.0,1.5,0.0,25.3,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
